# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
203 8.458333333333330e-10 3.976604969290560e-16 1.019642299818092e-02 2.549105749545231e-02 4.650205541220614e-02 1.019642299818092e-16
204 8.499999999999998e-10 3.981189346374731e-16 1.020817781121726e-02 2.552044452804315e-02 4.656841487827647e-02 1.020817781121726e-16
205 8.541666666666664e-10 3.985722197619039e-16 1.021980050671548e-02 2.554950126678871e-02 4.663403433764273e-02 1.021980050671549e-16
206 8.583333333333331e-10 3.990204104451092e-16 1.023129257551562e-02 2.557823143878905e-02 4.669892194379763e-02 1.023129257551562e-16
207 8.624999999999997e-10 3.994635641658726e-16 1.024265549143263e-02 2.560663872858158e-02 4.676308576379559e-02 1.024265549143263e-16
208 8.666666666666664e-10 3.999017377470965e-16 1.025389071146401e-02 2.563472677866004e-02 4.682653377894853e-02 1.025389071146401e-16
209 8.708333333333331e-10 4.003349873632482e-16 1.026499967598072e-02 2.566249918995181e-02 4.688927388575470e-02 1.026499967598072e-16
210 8.749999999999997e-10 4.007633685481465e-16 1.027598380892683e-02 2.568995952231709e-02 4.695131389656859e-02 1.027598380892683e-16
211 8.791666666666664e-10 4.011869362026168e-16 1.028684451801581e-02 2.571711129503954e-02 4.701266154046683e-02 1.028684451801581e-16
212 8.833333333333330e-10 4.016057446017172e-16 1.029758319491583e-02 2.574395798728956e-02 4.707332446402906e-02 1.029758319491583e-16
213 8.874999999999997e-10 4.020198474021838e-16 1.030820121544061e-02 2.577050303860153e-02 4.713331023208188e-02 1.030820121544061e-16
214 8.916666666666664e-10 4.024292976497225e-16 1.031869993973648e-02 2.579674984934119e-02 4.719262632858313e-02 1.031869993973648e-16
215 8.958333333333330e-10 4.028341477862077e-16 1.032908071246686e-02 2.582270178116716e-02 4.725128015724012e-02 1.032908071246686e-16
216 8.999999999999997e-10 4.032344496566352e-16 1.033934486299065e-02 2.584836215747661e-02 4.730927904240877e-02 1.033934486299065e-16
217 9.041666666666664e-10 4.036302545161803e-16 1.034949370554309e-02 2.587373426385771e-02 4.736663022978575e-02 1.034949370554309e-16
218 9.083333333333330e-10 4.040216130370885e-16 1.035952853941252e-02 2.589882134853131e-02 4.742334088724101e-02 1.035952853941253e-16
219 9.124999999999997e-10 4.044085753154313e-16 1.036945064911362e-02 2.592362662278406e-02 4.747941810550259e-02 1.036945064911362e-16
220 9.166666666666664e-10 4.047911908779492e-16 1.037926130456280e-02 2.594815326140700e-02 4.753486889897063e-02 1.037926130456280e-16
221 9.208333333333330e-10 4.051695086886255e-16 1.038896176124681e-02 2.597240440311702e-02 4.758970020639475e-02 1.038896176124681e-16
222 9.249999999999997e-10 4.055435771551414e-16 1.039855326038824e-02 2.599638315097061e-02 4.764391889169917e-02 1.039855326038824e-16
223 9.291666666666663e-10 4.059134441355357e-16 1.040803702911630e-02 2.602009257279076e-02 4.769753174468595e-02 1.040803702911630e-16
224 9.333333333333330e-10 4.062791569444621e-16 1.041741428062723e-02 2.604353570156809e-02 4.775054548177876e-02 1.041741428062723e-16
225 9.374999999999997e-10 4.066407623595460e-16 1.042668621434733e-02 2.606671553586834e-02 4.780296674669655e-02 1.042668621434734e-16
226 9.416666666666664e-10 4.069983066277383e-16 1.043585401609585e-02 2.608963504023964e-02 4.785480211127133e-02 1.043585401609585e-16
227 9.458333333333329e-10 4.073518354712257e-16 1.044491885823656e-02 2.611229714559139e-02 4.790605807607347e-02 1.044491885823656e-16
228 9.499999999999996e-10 4.077013940937252e-16 1.045388189983911e-02 2.613470474959777e-02 4.795674107120391e-02 1.045388189983911e-16
229 9.541666666666663e-10 4.080470271863514e-16 1.046274428682952e-02 2.615686071707381e-02 4.800685745700082e-02 1.046274428682952e-16
230 9.583333333333330e-10 4.083887789337323e-16 1.047150715214698e-02 2.617876788036746e-02 4.805641352466879e-02 1.047150715214698e-16
231 9.624999999999997e-10 4.087266930196434e-16 1.048017161588829e-02 2.620042903972073e-02 4.810541549703751e-02 1.048017161588829e-16
232 9.666666666666662e-10 4.090608126330058e-16 1.048873878546169e-02 2.622184696365422e-02 4.815386952922038e-02 1.048873878546169e-16
233 9.708333333333329e-10 4.093911804734241e-16 1.049720975572882e-02 2.624302438932206e-02 4.820178170941037e-02 1.049720975572882e-16
234 9.749999999999996e-10 4.097178387569622e-16 1.050558560915288e-02 2.626396402288220e-02 4.824915805931281e-02 1.050558560915288e-16
235 9.791666666666663e-10 4.100408292216805e-16 1.051386741594053e-02 2.628466853985132e-02 4.829600453511140e-02 1.051386741594053e-16
236 9.833333333333330e-10 4.103601931331563e-16 1.052205623418350e-02 2.630514058545874e-02 4.834232702801958e-02 1.052205623418350e-16
237 9.874999999999997e-10 4.106759712899542e-16 1.053015310999882e-02 2.632538277499706e-02 4.838813136488746e-02 1.053015310999883e-16
238 9.916666666666662e-10 4.109882040289160e-16 1.053815907766451e-02 2.634539769416129e-02 4.843342330893825e-02 1.053815907766451e-16
239 9.958333333333329e-10 4.112969312305482e-16 1.054607515975765e-02 2.636518789939412e-02 4.847820856041968e-02 1.054607515975765e-16
240 9.999999999999996e-10 4.116021923243020e-16 1.055390236728980e-02 2.638475591822449e-02 4.852249275721077e-02 1.055390236728980e-16
241 1.004166666666666e-09 4.119040262936798e-16 1.056164169983794e-02 2.640410424959486e-02 4.856628147549551e-02 1.056164169983794e-16
242 1.008333333333333e-09 4.122024716814411e-16 1.056929414567798e-02 2.642323536419494e-02 4.860958023043625e-02 1.056929414567798e-16
243 1.012500000000000e-09 4.124975665945339e-16 1.057686068191113e-02 2.644215170477782e-02 4.865239447676229e-02 1.057686068191113e-16
244 1.016666666666666e-09 4.127893487092609e-16 1.058434227459643e-02 2.646085568649109e-02 4.869472960936926e-02 1.058434227459643e-16
245 1.020833333333333e-09 4.130778552761104e-16 1.059173987887463e-02 2.647934969718657e-02 4.873659096405934e-02 1.059173987887463e-16
246 1.025000000000000e-09 4.133631231246991e-16 1.059905443909485e-02 2.649763609773713e-02 4.877798381801862e-02 1.059905443909485e-16
247 1.029166666666666e-09 4.136451886685488e-16 1.060628688893715e-02 2.651571722234287e-02 4.881891339053136e-02 1.060628688893715e-16
248 1.033333333333333e-09 4.139240879098755e-16 1.061343815153527e-02 2.653359537883818e-02 4.885938484357210e-02 1.061343815153527e-16
249 1.037500000000000e-09 4.141998564443528e-16 1.062050913959879e-02 2.655127284899698e-02 4.889940328230530e-02 1.062050913959879e-16
250 1.041666666666666e-09 4.144725294656150e-16 1.062750075552859e-02 2.656875188882148e-02 4.893897375585501e-02 1.062750075552859e-16
251 1.045833333333333e-09 4.147421417700306e-16 1.063441389153925e-02 2.658603472884812e-02 4.897810125772689e-02 1.063441389153925e-16
252 1.050000000000000e-09 4.150087277610922e-16 1.064124942977160e-02 2.660312357442899e-02 4.901679072654448e-02 1.064124942977160e-16
253 1.054166666666666e-09 4.152723214541095e-16 1.064800824241306e-02 2.662002060603266e-02 4.905504704651566e-02 1.064800824241306e-16
254 1.058333333333333e-09 4.155329564803784e-16 1.065469119180457e-02 2.663672797951144e-02 4.909287504806908e-02 1.065469119180458e-16
255 1.062500000000000e-09 4.157906660918060e-16 1.066129913055913e-02 2.665324782639782e-02 4.913027950839817e-02 1.066129913055913e-16
256 1.066666666666666e-09 4.160454831651226e-16 1.066783290166981e-02 2.666958225417453e-02 4.916726515202373e-02 1.066783290166981e-16
257 1.070833333333333e-09 4.162974402061671e-16 1.067429333861967e-02 2.668573334654918e-02 4.920383665136004e-02 1.067429333861967e-16
258 1.075000000000000e-09 4.165465693541112e-16 1.068068126549003e-02 2.670170316372508e-02 4.923999862730710e-02 1.068068126549003e-16
259 1.079166666666666e-09 4.167929023856639e-16 1.068699749706831e-02 2.671749374267076e-02 4.927575564970196e-02 1.068699749706830e-16
260 1.083333333333333e-09 4.170364707193041e-16 1.069324283895652e-02 2.673310709739130e-02 4.931111223800724e-02 1.069324283895652e-16
261 1.087500000000000e-09 4.172773054191375e-16 1.069941808767019e-02 2.674854521917549e-02 4.934607286170698e-02 1.069941808767019e-16
262 1.091666666666666e-09 4.175154371991377e-16 1.070552403074712e-02 2.676381007686780e-02 4.938064194090618e-02 1.070552403074712e-16
263 1.095833333333333e-09 4.177508964269774e-16 1.071156144684558e-02 2.677890361711394e-02 4.941482384685639e-02 1.071156144684558e-16
264 1.100000000000000e-09 4.179837131281558e-16 1.071753110585015e-02 2.679382776462538e-02 4.944862290251435e-02 1.071753110585015e-16
265 1.104166666666666e-09 4.182139169896610e-16 1.072343376896567e-02 2.680858442241417e-02 4.948204338299372e-02 1.072343376896567e-16
266 1.108333333333333e-09 4.184415373640711e-16 1.072927018882234e-02 2.682317547205584e-02 4.951508951610516e-02 1.072927018882234e-16
267 1.112500000000000e-09 4.186666032731144e-16 1.073504110956704e-02 2.683760277391759e-02 4.954776548286351e-02 1.073504110956704e-16
268 1.116666666666666e-09 4.188891434116248e-16 1.074074726696474e-02 2.685186816741185e-02 4.958007541801309e-02 1.074074726696474e-16
269 1.120833333333333e-09 4.191091861511184e-16 1.074638938849022e-02 2.686597347122554e-02 4.961202341051275e-02 1.074638938849022e-16
270 1.125000000000000e-09 4.193267595435224e-16 1.075196819342365e-02 2.687992048355913e-02 4.964361350399091e-02 1.075196819342365e-16
271 1.129166666666666e-09 4.195418913248888e-16 1.075748439294587e-02 2.689371098236467e-02 4.967484969730802e-02 1.075748439294587e-16
272 1.133333333333333e-09 4.197546089188442e-16 1.076293869022677e-02 2.690734672556694e-02 4.970573594498969e-02 1.076293869022678e-16
273 1.137500000000000e-09 4.199649394401827e-16 1.076833178051751e-02 2.692082945129376e-02 4.973627615771511e-02 1.076833178051751e-16
274 1.141666666666666e-09 4.201729096984369e-16 1.077366435124197e-02 2.693416087810493e-02 4.976647420278710e-02 1.077366435124197e-16
275 1.145833333333333e-09 4.203785462012238e-16 1.077893708208266e-02 2.694734270520666e-02 4.979633390458343e-02 1.077893708208266e-16
276 1.150000000000000e-09 4.205818751576897e-16 1.078415064506897e-02 2.696037661267242e-02 4.982585904511220e-02 1.078415064506897e-16
277 1.154166666666666e-09 4.207829224821152e-16 1.078930570466962e-02 2.697326426167405e-02 4.985505336435209e-02 1.078930570466962e-16
278 1.158333333333333e-09 4.209817137969093e-16 1.079440291786947e-02 2.698600729467368e-02 4.988392056082235e-02 1.079440291786947e-16
279 1.162500000000000e-09 4.211782744361845e-16 1.079944293426114e-02 2.699860733565286e-02 4.991246429189373e-02 1.079944293426114e-16
280 1.166666666666666e-09 4.213726294488653e-16 1.080442639612475e-02 2.701106599031188e-02 4.994068817436933e-02 1.080442639612475e-16
281 1.170833333333333e-09 4.215648036020219e-16 1.080935393851338e-02 2.702338484628346e-02 4.996859578488815e-02 1.080935393851338e-16
282 1.175000000000000e-09 4.217548213840171e-16 1.081422618933377e-02 2.703556547333444e-02 4.999619066028770e-02 1.081422618933377e-16
283 1.179166666666666e-09 4.219427070076681e-16 1.081904376942739e-02 2.704760942356847e-02 5.002347629814428e-02 1.081904376942739e-16
284 1.183333333333333e-09 4.221284844133274e-16 1.082380729264942e-02 2.705951823162355e-02 5.005045615712085e-02 1.082380729264942e-16
285 1.187500000000000e-09 4.223121772720813e-16 1.082851736595080e-02 2.707129341487701e-02 5.007713365748150e-02 1.082851736595080e-16
286 1.191666666666666e-09 4.224938089886309e-16 1.083317458945207e-02 2.708293647363019e-02 5.010351218138005e-02 1.083317458945207e-16
287 1.195833333333333e-09 4.226734027045308e-16 1.083777955652643e-02 2.709444889131608e-02 5.012959507340405e-02 1.083777955652643e-16
288 1.200000000000000e-09 4.228509813008737e-16 1.084233285386856e-02 2.710583213467139e-02 5.015538564091902e-02 1.084233285386856e-16
289 1.204166666666666e-09 4.230265674014884e-16 1.084683506157663e-02 2.711708765394157e-02 5.018088715448284e-02 1.084683506157663e-16
290 1.208333333333333e-09 4.232001833757537e-16 1.085128675322445e-02 2.712821688306113e-02 5.020610284823439e-02 1.085128675322445e-16
291 1.212499999999999e-09 4.233718513414413e-16 1.085568849593439e-02 2.713922123983598e-02 5.023103592033765e-02 1.085568849593439e-16
292 1.216666666666666e-09 4.235415931676599e-16 1.086004085045282e-02 2.715010212613205e-02 5.025568953334428e-02 1.086004085045282e-16
293 1.220833333333333e-09 4.237094304775579e-16 1.086434437121943e-02 2.716086092804859e-02 5.028006681460457e-02 1.086434437121943e-16
294 1.225000000000000e-09 4.238753846510983e-16 1.086859960643842e-02 2.717149901609605e-02 5.030417085661140e-02 1.086859960643842e-16
295 1.229166666666666e-09 4.240394768279335e-16 1.087280709815214e-02 2.718201774538036e-02 5.032800471744078e-02 1.087280709815214e-16
296 1.233333333333333e-09 4.242017279100249e-16 1.087696738230833e-02 2.719241845577083e-02 5.035157142102941e-02 1.087696738230833e-16
297 1.237500000000000e-09 4.243621585643387e-16 1.088108098882920e-02 2.720270247207300e-02 5.037487395771857e-02 1.088108098882920e-16
298 1.241666666666666e-09 4.245207892255249e-16 1.088514844168013e-02 2.721287110420031e-02 5.039791528447626e-02 1.088514844168013e-16
299 1.245833333333333e-09 4.246776400983981e-16 1.088917025893329e-02 2.722292564733322e-02 5.042069832529687e-02 1.088917025893329e-16
300 1.250000000000000e-09 4.248327311608488e-16 1.089314695284228e-02 2.723286738210570e-02 5.044322597161564e-02 1.089314695284228e-16
301 1.254166666666666e-09 4.249860821661330e-16 1.089707902990085e-02 2.724269757475212e-02 5.046550108259361e-02 1.089707902990085e-16
302 1.258333333333333e-09 4.251377126454213e-16 1.090096699090824e-02 2.725241747727060e-02 5.048752648553215e-02 1.090096699090824e-16
303 1.262500000000000e-09 4.252876419104275e-16 1.090481133103660e-02 2.726202832759151e-02 5.050930497621339e-02 1.090481133103660e-16
304 1.266666666666666e-09 4.254358890558650e-16 1.090861253989397e-02 2.727153134973494e-02 5.053083931919258e-02 1.090861253989397e-16
305 1.270833333333333e-09 4.255824729617633e-16 1.091237110158367e-02 2.728092775395919e-02 5.055213224820149e-02 1.091237110158368e-16
306 1.275000000000000e-09 4.257274122960613e-16 1.091608749477080e-02 2.729021873692701e-02 5.057318646651841e-02 1.091608749477080e-16
307 1.279166666666666e-09 4.258707255168743e-16 1.091976219274037e-02 2.729940548185092e-02 5.059400464720516e-02 1.091976219274037e-16
308 1.283333333333333e-09 4.260124308749210e-16 1.092339566345952e-02 2.730848915864879e-02 5.061458943352881e-02 1.092339566345952e-16
309 1.287500000000000e-09 4.261525464158502e-16 1.092698836963718e-02 2.731747092409297e-02 5.063494343922454e-02 1.092698836963719e-16
310 1.291666666666666e-09 4.262910899826003e-16 1.093054076878462e-02 2.732635192196156e-02 5.065506924886560e-02 1.093054076878462e-16
311 1.295833333333333e-09 4.264280792175929e-16 1.093405331327161e-02 2.733513328317904e-02 5.067496941818913e-02 1.093405331327161e-16
312 1.300000000000000e-09 4.265635315650093e-16 1.093752645038485e-02 2.734381612596214e-02 5.069464647439208e-02 1.093752645038485e-16
313 1.304166666666666e-09 4.266974642730747e-16 1.094096062238653e-02 2.735240155596633e-02 5.071410291644957e-02 1.094096062238653e-16
314 1.308333333333333e-09 4.268298943962657e-16 1.094435626657092e-02 2.736089066642729e-02 5.073334121539609e-02 1.094435626657092e-16
315 1.312500000000000e-09 4.269608387974165e-16 1.094771381531837e-02 2.736928453829593e-02 5.075236381473256e-02 1.094771381531837e-16
316 1.316666666666666e-09 4.270903141499858e-16 1.095103369615348e-02 2.737758424038371e-02 5.077117313062628e-02 1.095103369615348e-16
317 1.320833333333333e-09 4.272183369401420e-16 1.095431633179851e-02 2.738579082949628e-02 5.078977155227350e-02 1.095431633179851e-16
318 1.324999999999999e-09 4.273449234688271e-16 1.095756214022634e-02 2.739390535056584e-02 5.080816144215847e-02 1.095756214022634e-16
319 1.329166666666666e-09 4.274700898539314e-16 1.096077153471619e-02 2.740192883679048e-02 5.082634513641252e-02 1.096077153471619e-16
320 1.333333333333333e-09 4.275938520322403e-16 1.096394492390360e-02 2.740986230975900e-02 5.084432494502115e-02 1.096394492390360e-16
321 1.337500000000000e-09 4.277162257616085e-16 1.096708271183612e-02 2.741770677959030e-02 5.086210315216094e-02 1.096708271183612e-16
322 1.341666666666666e-09 4.278372266229109e-16 1.097018529802336e-02 2.742546324505840e-02 5.087968201650660e-02 1.097018529802336e-16
323 1.345833333333333e-09 4.279568700219741e-16 1.097325307748652e-02 2.743313269371630e-02 5.089706377150861e-02 1.097325307748652e-16
324 1.349999999999999e-09 4.280751711916578e-16 1.097628644081174e-02 2.744071610202935e-02 5.091425062559667e-02 1.097628644081174e-16
325 1.354166666666666e-09 4.281921451936968e-16 1.097928577419735e-02 2.744821443549339e-02 5.093124476252030e-02 1.097928577419735e-16
326 1.358333333333333e-09 4.283078069207331e-16 1.098225145950598e-02 2.745562864876494e-02 5.094804834168547e-02 1.098225145950598e-16
327 1.362500000000000e-09 4.284221710981379e-16 1.098518387431123e-02 2.746295968577807e-02 5.096466349826198e-02 1.098518387431123e-16
328 1.366666666666666e-09 4.285352522859522e-16 1.098808339194749e-02 2.747020847986874e-02 5.098109234360538e-02 1.098808339194749e-16
329 1.370833333333333e-09 4.286470648807135e-16 1.099095038155676e-02 2.747737595389190e-02 5.099733696546789e-02 1.099095038155676e-16
330 1.374999999999999e-09 4.287576231172984e-16 1.099378520813586e-02 2.748446302033965e-02 5.101339942820557e-02 1.099378520813586e-16
331 1.379166666666666e-09 4.288669410707082e-16 1.099658823258226e-02 2.749147058145565e-02 5.102928177314477e-02 1.099658823258226e-16
