# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
203 8.458333333333330e-10 3.976604969320807e-17 1.019642299825848e-03 2.549105749564620e-03 4.650205541306423e-03 1.019642299825848e-16
204 8.499999999999998e-10 3.981189346406033e-17 1.020817781129752e-03 2.552044452824381e-03 4.656841487931958e-03 1.020817781129752e-16
205 8.541666666666664e-10 3.985722197651997e-17 1.021980050679999e-03 2.554950126699999e-03 4.663403433859329e-03 1.021980050679999e-16
206 8.583333333333331e-10 3.990204104484477e-17 1.023129257560122e-03 2.557823143900306e-03 4.669892194454830e-03 1.023129257560122e-16
207 8.624999999999997e-10 3.994635641693504e-17 1.024265549152180e-03 2.560663872880451e-03 4.676308576454623e-03 1.024265549152180e-16
208 8.666666666666664e-10 3.999017377506338e-17 1.025389071155471e-03 2.563472677888679e-03 4.682653377957331e-03 1.025389071155471e-16
209 8.708333333333331e-10 4.003349873666447e-17 1.026499967606781e-03 2.566249919016953e-03 4.688927388646087e-03 1.026499967606781e-16
210 8.749999999999997e-10 4.007633685514788e-17 1.027598380901228e-03 2.568995952253069e-03 4.695131389729323e-03 1.027598380901228e-16
211 8.791666666666664e-10 4.011869362055853e-17 1.028684451809193e-03 2.571711129522983e-03 4.701266154099899e-03 1.028684451809193e-16
212 8.833333333333330e-10 4.016057446046998e-17 1.029758319499230e-03 2.574395798748076e-03 4.707332446468333e-03 1.029758319499230e-16
213 8.874999999999997e-10 4.020198474051166e-17 1.030820121551581e-03 2.577050303878952e-03 4.713331023273980e-03 1.030820121551581e-16
214 8.916666666666664e-10 4.024292976526292e-17 1.031869993981101e-03 2.579674984952752e-03 4.719262632925584e-03 1.031869993981101e-16
215 8.958333333333330e-10 4.028341477890555e-17 1.032908071253989e-03 2.582270178134971e-03 4.725128015812374e-03 1.032908071253989e-16
216 8.999999999999997e-10 4.032344496595363e-17 1.033934486306503e-03 2.584836215766259e-03 4.730927904311473e-03 1.033934486306503e-16
217 9.041666666666664e-10 4.036302545185743e-17 1.034949370560447e-03 2.587373426401118e-03 4.736663023054347e-03 1.034949370560447e-16
218 9.083333333333330e-10 4.040216130398884e-17 1.035952853948432e-03 2.589882134871080e-03 4.742334088789879e-03 1.035952853948432e-16
219 9.124999999999997e-10 4.044085753178257e-17 1.036945064917502e-03 2.592362662293755e-03 4.747941810624915e-03 1.036945064917502e-16
220 9.166666666666664e-10 4.047911908804735e-17 1.037926130462753e-03 2.594815326156882e-03 4.753486889972458e-03 1.037926130462753e-16
221 9.208333333333330e-10 4.051695086910337e-17 1.038896176130856e-03 2.597240440327140e-03 4.758970020707094e-03 1.038896176130856e-16
222 9.249999999999997e-10 4.055435771573953e-17 1.039855326044603e-03 2.599638315111509e-03 4.764391889231611e-03 1.039855326044603e-16
223 9.291666666666663e-10 4.059134441373072e-17 1.040803702916172e-03 2.602009257290431e-03 4.769753174528804e-03 1.040803702916172e-16
224 9.333333333333330e-10 4.062791569462749e-17 1.041741428067372e-03 2.604353570168430e-03 4.775054548228093e-03 1.041741428067372e-16
225 9.374999999999997e-10 4.066407623619653e-17 1.042668621440937e-03 2.606671553602342e-03 4.780296674731344e-03 1.042668621440937e-16
226 9.416666666666664e-10 4.069983066302152e-17 1.043585401615936e-03 2.608963504039841e-03 4.785480211209168e-03 1.043585401615936e-16
227 9.458333333333329e-10 4.073518354738259e-17 1.044491885830323e-03 2.611229714575807e-03 4.790605807663846e-03 1.044491885830323e-16
228 9.499999999999996e-10 4.077013940961127e-17 1.045388189990033e-03 2.613470474975082e-03 4.795674107177257e-03 1.045388189990033e-16
229 9.541666666666663e-10 4.080470271889646e-17 1.046274428689653e-03 2.615686071724133e-03 4.800685745755466e-03 1.046274428689653e-16
230 9.583333333333330e-10 4.083887789364178e-17 1.047150715221584e-03 2.617876788053961e-03 4.805641352532254e-03 1.047150715221584e-16
231 9.624999999999997e-10 4.087266930224490e-17 1.048017161596023e-03 2.620042903990059e-03 4.810541549769121e-03 1.048017161596023e-16
232 9.666666666666662e-10 4.090608126356979e-17 1.048873878553072e-03 2.622184696382679e-03 4.815386952995918e-03 1.048873878553072e-16
233 9.708333333333329e-10 4.093911804761637e-17 1.049720975579907e-03 2.624302438949767e-03 4.820178171007143e-03 1.049720975579907e-16
234 9.749999999999996e-10 4.097178387596640e-17 1.050558560922215e-03 2.626396402305539e-03 4.824915806006265e-03 1.050558560922215e-16
235 9.791666666666663e-10 4.100408292242419e-17 1.051386741600620e-03 2.628466854001551e-03 4.829600453572430e-03 1.051386741600620e-16
236 9.833333333333330e-10 4.103601931358469e-17 1.052205623425249e-03 2.630514058563121e-03 4.834232702856581e-03 1.052205623425249e-16
237 9.874999999999997e-10 4.106759712924719e-17 1.053015311006338e-03 2.632538277515846e-03 4.838813136540776e-03 1.053015311006338e-16
238 9.916666666666662e-10 4.109882040313524e-17 1.053815907772699e-03 2.634539769431747e-03 4.843342330941782e-03 1.053815907772699e-16
239 9.958333333333329e-10 4.112969312331944e-17 1.054607515982550e-03 2.636518789956375e-03 4.847820856099917e-03 1.054607515982550e-16
240 9.999999999999996e-10 4.116021923267509e-17 1.055390236735259e-03 2.638475591838147e-03 4.852249275771623e-03 1.055390236735259e-16
241 1.004166666666666e-09 4.119040262964782e-17 1.056164169990970e-03 2.640410424977425e-03 4.856628147599721e-03 1.056164169990970e-16
242 1.008333333333333e-09 4.122024716843498e-17 1.056929414575256e-03 2.642323536438140e-03 4.860958023094904e-03 1.056929414575256e-16
243 1.012500000000000e-09 4.124975665974828e-17 1.057686068198674e-03 2.644215170496685e-03 4.865239447720845e-03 1.057686068198674e-16
244 1.016666666666666e-09 4.127893487121654e-17 1.058434227467091e-03 2.646085568667727e-03 4.869472960979320e-03 1.058434227467091e-16
245 1.020833333333333e-09 4.130778552790504e-17 1.059173987895001e-03 2.647934969737503e-03 4.873659096443513e-03 1.059173987895001e-16
246 1.025000000000000e-09 4.133631231277212e-17 1.059905443917234e-03 2.649763609793085e-03 4.877798381843139e-03 1.059905443917234e-16
247 1.029166666666666e-09 4.136451886716041e-17 1.060628688901549e-03 2.651571722253873e-03 4.881891339101442e-03 1.060628688901549e-16
248 1.033333333333333e-09 4.139240879130668e-17 1.061343815161710e-03 2.653359537904275e-03 4.885938484416616e-03 1.061343815161710e-16
249 1.037500000000000e-09 4.141998564479428e-17 1.062050913969084e-03 2.655127284922710e-03 4.889940328291413e-03 1.062050913969084e-16
250 1.041666666666666e-09 4.144725294690365e-17 1.062750075561632e-03 2.656875188904080e-03 4.893897375670069e-03 1.062750075561632e-16
251 1.045833333333333e-09 4.147421417737518e-17 1.063441389163466e-03 2.658603472908666e-03 4.897810125867985e-03 1.063441389163466e-16
252 1.050000000000000e-09 4.150087277652984e-17 1.064124942987945e-03 2.660312357469862e-03 4.901679072734570e-03 1.064124942987945e-16
253 1.054166666666666e-09 4.152723214579105e-17 1.064800824251053e-03 2.662002060627632e-03 4.905504704723543e-03 1.064800824251053e-16
254 1.058333333333333e-09 4.155329564838628e-17 1.065469119189392e-03 2.663672797973480e-03 4.909287504878142e-03 1.065469119189392e-16
255 1.062500000000000e-09 4.157906660951341e-17 1.066129913064447e-03 2.665324782661117e-03 4.913027950912531e-03 1.066129913064446e-16
256 1.066666666666666e-09 4.160454831686259e-17 1.066783290175964e-03 2.666958225439910e-03 4.916726515274712e-03 1.066783290175964e-16
257 1.070833333333333e-09 4.162974402096365e-17 1.067429333870863e-03 2.668573334677157e-03 4.920383665209453e-03 1.067429333870863e-16
258 1.075000000000000e-09 4.165465693575846e-17 1.068068126557909e-03 2.670170316394773e-03 4.923999862806377e-03 1.068068126557909e-16
259 1.079166666666666e-09 4.167929023891092e-17 1.068699749715665e-03 2.671749374289162e-03 4.927575565036980e-03 1.068699749715665e-16
260 1.083333333333333e-09 4.170364707224912e-17 1.069324283903824e-03 2.673310709759560e-03 4.931111223876758e-03 1.069324283903824e-16
261 1.087500000000000e-09 4.172773054225646e-17 1.069941808775807e-03 2.674854521939517e-03 4.934607286234888e-03 1.069941808775807e-16
262 1.091666666666666e-09 4.175154372028889e-17 1.070552403084330e-03 2.676381007710826e-03 4.938064194161466e-03 1.070552403084330e-16
263 1.095833333333333e-09 4.177508964307282e-17 1.071156144694175e-03 2.677890361735437e-03 4.941482384758705e-03 1.071156144694175e-16
264 1.100000000000000e-09 4.179837131320108e-17 1.071753110594899e-03 2.679382776487249e-03 4.944862290325241e-03 1.071753110594900e-16
265 1.104166666666666e-09 4.182139169937726e-17 1.072343376907109e-03 2.680858442267774e-03 4.948204338374656e-03 1.072343376907109e-16
266 1.108333333333333e-09 4.184415373685397e-17 1.072927018893692e-03 2.682317547234229e-03 4.951508951683579e-03 1.072927018893691e-16
267 1.112500000000000e-09 4.186666032776105e-17 1.073504110968232e-03 2.683760277420581e-03 4.954776548343496e-03 1.073504110968232e-16
268 1.116666666666666e-09 4.188891434160887e-17 1.074074726707920e-03 2.685186816769799e-03 4.958007541871776e-03 1.074074726707920e-16
269 1.120833333333333e-09 4.191091861556013e-17 1.074638938860516e-03 2.686597347151291e-03 4.961202341126553e-03 1.074638938860516e-16
270 1.125000000000000e-09 4.193267595479799e-17 1.075196819353795e-03 2.687992048384487e-03 4.964361350476955e-03 1.075196819353795e-16
271 1.129166666666666e-09 4.195418913293783e-17 1.075748439306098e-03 2.689371098265246e-03 4.967484969806814e-03 1.075748439306098e-16
272 1.133333333333333e-09 4.197546089234786e-17 1.076293869034561e-03 2.690734672586402e-03 4.970573594577570e-03 1.076293869034560e-16
273 1.137500000000000e-09 4.199649394452631e-17 1.076833178064777e-03 2.692082945161943e-03 4.973627615872686e-03 1.076833178064777e-16
274 1.141666666666666e-09 4.201729097034704e-17 1.077366435137104e-03 2.693416087842759e-03 4.976647420368040e-03 1.077366435137104e-16
275 1.145833333333333e-09 4.203785462058095e-17 1.077893708220024e-03 2.694734270550061e-03 4.979633390546562e-03 1.077893708220024e-16
276 1.150000000000000e-09 4.205818751622332e-17 1.078415064518547e-03 2.696037661296367e-03 4.982585904598325e-03 1.078415064518547e-16
277 1.154166666666666e-09 4.207829224870807e-17 1.078930570479694e-03 2.697326426199236e-03 4.985505336524164e-03 1.078930570479694e-16
278 1.158333333333333e-09 4.209817138020714e-17 1.079440291800183e-03 2.698600729500458e-03 4.988392056194873e-03 1.079440291800183e-16
279 1.162500000000000e-09 4.211782744412532e-17 1.079944293439111e-03 2.699860733597777e-03 4.991246429299418e-03 1.079944293439111e-16
280 1.166666666666666e-09 4.213726294533189e-17 1.080442639623895e-03 2.701106599059737e-03 4.994068817541054e-03 1.080442639623895e-16
281 1.170833333333333e-09 4.215648036062006e-17 1.080935393862053e-03 2.702338484655133e-03 4.996859578581834e-03 1.080935393862053e-16
282 1.175000000000000e-09 4.217548213882523e-17 1.081422618944237e-03 2.703556547360592e-03 4.999619066116606e-03 1.081422618944237e-16
283 1.179166666666666e-09 4.219427070119670e-17 1.081904376953762e-03 2.704760942384404e-03 5.002347629906330e-03 1.081904376953762e-16
284 1.183333333333333e-09 4.221284844177852e-17 1.082380729276372e-03 2.705951823190931e-03 5.005045615818791e-03 1.082380729276372e-16
285 1.187500000000000e-09 4.223121772766277e-17 1.082851736606738e-03 2.707129341516844e-03 5.007713365869288e-03 1.082851736606738e-16
286 1.191666666666666e-09 4.224938089933908e-17 1.083317458957412e-03 2.708293647393531e-03 5.010351218265061e-03 1.083317458957412e-16
287 1.195833333333333e-09 4.226734027090362e-17 1.083777955664195e-03 2.709444889160488e-03 5.012959507460800e-03 1.083777955664195e-16
288 1.200000000000000e-09 4.228509813051825e-17 1.084233285397904e-03 2.710583213494760e-03 5.015538564214143e-03 1.084233285397904e-16
289 1.204166666666666e-09 4.230265674060192e-17 1.084683506169280e-03 2.711708765423201e-03 5.018088715574595e-03 1.084683506169280e-16
290 1.208333333333333e-09 4.232001833801997e-17 1.085128675333845e-03 2.712821688334614e-03 5.020610284935317e-03 1.085128675333845e-16
291 1.212499999999999e-09 4.233718513462069e-17 1.085568849605659e-03 2.713922124014148e-03 5.023103592129358e-03 1.085568849605659e-16
292 1.216666666666666e-09 4.235415931723481e-17 1.086004085057303e-03 2.715010212643257e-03 5.025568953440753e-03 1.086004085057303e-16
293 1.220833333333333e-09 4.237094304820761e-17 1.086434437133528e-03 2.716086092833821e-03 5.028006681552717e-03 1.086434437133528e-16
294 1.225000000000000e-09 4.238753846560476e-17 1.086859960656532e-03 2.717149901641331e-03 5.030417085754877e-03 1.086859960656532e-16
295 1.229166666666666e-09 4.240394768327053e-17 1.087280709827449e-03 2.718201774568624e-03 5.032800471854467e-03 1.087280709827449e-16
296 1.233333333333333e-09 4.242017279144512e-17 1.087696738242183e-03 2.719241845605457e-03 5.035157142220731e-03 1.087696738242183e-16
297 1.237500000000000e-09 4.243621585682259e-17 1.088108098892887e-03 2.720270247232218e-03 5.037487395877432e-03 1.088108098892887e-16
298 1.241666666666666e-09 4.245207892296527e-17 1.088514844178597e-03 2.721287110446492e-03 5.039791528539877e-03 1.088514844178597e-16
299 1.245833333333333e-09 4.246776401027815e-17 1.088917025904568e-03 2.722292564761420e-03 5.042069832626007e-03 1.088917025904568e-16
300 1.250000000000000e-09 4.248327311650779e-17 1.089314695295072e-03 2.723286738237679e-03 5.044322597237898e-03 1.089314695295072e-16
301 1.254166666666666e-09 4.249860821698910e-17 1.089707902999721e-03 2.724269757499302e-03 5.046550108357900e-03 1.089707902999721e-16
302 1.258333333333333e-09 4.251377126493523e-17 1.090096699100904e-03 2.725241747752259e-03 5.048752648667296e-03 1.090096699100904e-16
303 1.262500000000000e-09 4.252876419142851e-17 1.090481133113552e-03 2.726202832783879e-03 5.050930497709144e-03 1.090481133113552e-16
304 1.266666666666666e-09 4.254358890597445e-17 1.090861253999345e-03 2.727153134998363e-03 5.053083932014093e-03 1.090861253999345e-16
305 1.270833333333333e-09 4.255824729653601e-17 1.091237110167590e-03 2.728092775418975e-03 5.055213224893146e-03 1.091237110167590e-16
306 1.275000000000000e-09 4.257274122993504e-17 1.091608749485514e-03 2.729021873713785e-03 5.057318646730018e-03 1.091608749485514e-16
307 1.279166666666666e-09 4.258707255202575e-17 1.091976219282712e-03 2.729940548206780e-03 5.059400464803505e-03 1.091976219282712e-16
308 1.283333333333333e-09 4.260124308783163e-17 1.092339566354657e-03 2.730848915886644e-03 5.061458943431797e-03 1.092339566354657e-16
309 1.287500000000000e-09 4.261525464194193e-17 1.092698836972870e-03 2.731747092432175e-03 5.063494343998407e-03 1.092698836972870e-16
310 1.291666666666666e-09 4.262910899860846e-17 1.093054076887397e-03 2.732635192218492e-03 5.065506924944751e-03 1.093054076887397e-16
311 1.295833333333333e-09 4.264280792212993e-17 1.093405331336665e-03 2.733513328341662e-03 5.067496941873771e-03 1.093405331336665e-16
312 1.300000000000000e-09 4.265635315692040e-17 1.093752645049241e-03 2.734381612623103e-03 5.069464647509239e-03 1.093752645049241e-16
313 1.304166666666666e-09 4.266974642769856e-17 1.094096062248681e-03 2.735240155621703e-03 5.071410291699442e-03 1.094096062248681e-16
314 1.308333333333333e-09 4.268298944002050e-17 1.094435626667192e-03 2.736089066667981e-03 5.073334121620736e-03 1.094435626667193e-16
315 1.312500000000000e-09 4.269608388012735e-17 1.094771381541727e-03 2.736928453854318e-03 5.075236381548094e-03 1.094771381541727e-16
316 1.316666666666666e-09 4.270903141539775e-17 1.095103369625583e-03 2.737758424063959e-03 5.077117313140055e-03 1.095103369625584e-16
317 1.320833333333333e-09 4.272183369443371e-17 1.095431633190608e-03 2.738579082976520e-03 5.078977155320318e-03 1.095431633190608e-16
318 1.324999999999999e-09 4.273449234725005e-17 1.095756214032053e-03 2.739390535080132e-03 5.080816144311034e-03 1.095756214032053e-16
319 1.329166666666666e-09 4.274700898578217e-17 1.096077153481594e-03 2.740192883703986e-03 5.082634513743840e-03 1.096077153481594e-16
320 1.333333333333333e-09 4.275938520358516e-17 1.096394492399620e-03 2.740986230999049e-03 5.084432494608032e-03 1.096394492399620e-16
321 1.337500000000000e-09 4.277162257652700e-17 1.096708271193000e-03 2.741770677982500e-03 5.086210315324600e-03 1.096708271193000e-16
322 1.341666666666666e-09 4.278372266264470e-17 1.097018529811403e-03 2.742546324528507e-03 5.087968201749915e-03 1.097018529811403e-16
323 1.345833333333333e-09 4.279568700247966e-17 1.097325307755889e-03 2.743313269389723e-03 5.089706377246041e-03 1.097325307755889e-16
324 1.349999999999999e-09 4.280751711946865e-17 1.097628644088940e-03 2.744071610222350e-03 5.091425062662249e-03 1.097628644088940e-16
325 1.354166666666666e-09 4.281921451967526e-17 1.097928577427571e-03 2.744821443568927e-03 5.093124476346097e-03 1.097928577427571e-16
326 1.358333333333333e-09 4.283078069240889e-17 1.098225145959202e-03 2.745562864898006e-03 5.094804834269275e-03 1.098225145959202e-16
327 1.362500000000000e-09 4.284221711014579e-17 1.098518387439636e-03 2.746295968599090e-03 5.096466349942469e-03 1.098518387439636e-16
328 1.366666666666666e-09 4.285352522893918e-17 1.098808339203569e-03 2.747020848008922e-03 5.098109234481990e-03 1.098808339203568e-16
329 1.370833333333333e-09 4.286470648840305e-17 1.099095038164181e-03 2.747737595410452e-03 5.099733696668978e-03 1.099095038164181e-16
330 1.374999999999999e-09 4.287576231209700e-17 1.099378520823000e-03 2.748446302057500e-03 5.101339942942005e-03 1.099378520823000e-16
331 1.379166666666666e-09 4.288669410745852e-17 1.099658823268167e-03 2.749147058170418e-03 5.102928177456281e-03 1.099658823268167e-16
