# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
1389 5.787499999999998e-09 4.385028220406675e-18 1.124366210360686e-04 2.810915525901715e-04 5.242943422887439e-04 1.124366210360686e-16
1390 5.791666666666665e-09 4.385028227483606e-18 1.124366212175284e-04 2.810915530438209e-04 5.242943433175506e-04 1.124366212175284e-16
1391 5.795833333333331e-09 4.385028234489298e-18 1.124366213971615e-04 2.810915534929038e-04 5.242943443315543e-04 1.124366213971615e-16
1392 5.799999999999998e-09 4.385028241408023e-18 1.124366215745647e-04 2.810915539364118e-04 5.242943453455579e-04 1.124366215745647e-16
1393 5.804166666666665e-09 4.385028248254583e-18 1.124366217501175e-04 2.810915543752938e-04 5.242943463336564e-04 1.124366217501175e-16
1394 5.808333333333332e-09 4.385028255027685e-18 1.124366219237868e-04 2.810915548094670e-04 5.242943473143535e-04 1.124366219237868e-16
1395 5.812499999999998e-09 4.385028261720109e-18 1.124366220953874e-04 2.810915552384686e-04 5.242943482839482e-04 1.124366220953874e-16
1396 5.816666666666665e-09 4.385028268330747e-18 1.124366222648909e-04 2.810915556622274e-04 5.242943492498423e-04 1.124366222648910e-16
1397 5.820833333333332e-09 4.385028274898086e-18 1.124366224332843e-04 2.810915560832106e-04 5.242943501972327e-04 1.124366224332843e-16
1398 5.824999999999998e-09 4.385028281364025e-18 1.124366225990776e-04 2.810915564976939e-04 5.242943511520244e-04 1.124366225990776e-16
1399 5.829166666666664e-09 4.385028287770937e-18 1.124366227633574e-04 2.810915569083934e-04 5.242943520846117e-04 1.124366227633574e-16
1400 5.833333333333331e-09 4.385028294099948e-18 1.124366229256397e-04 2.810915573140993e-04 5.242943529949947e-04 1.124366229256397e-16
1401 5.837499999999998e-09 4.385028300371228e-18 1.124366230864418e-04 2.810915577161044e-04 5.242943538979760e-04 1.124366230864418e-16
1402 5.841666666666664e-09 4.385028306555725e-18 1.124366232450186e-04 2.810915581125465e-04 5.242943548120596e-04 1.124366232450186e-16
1403 5.845833333333331e-09 4.385028312670464e-18 1.124366234018068e-04 2.810915585045170e-04 5.242943557039389e-04 1.124366234018068e-16
1404 5.849999999999998e-09 4.385028318729877e-18 1.124366235571763e-04 2.810915588929408e-04 5.242943565847158e-04 1.124366235571763e-16
1405 5.854166666666664e-09 4.385028324707503e-18 1.124366237104488e-04 2.810915592761220e-04 5.242943574691935e-04 1.124366237104488e-16
1406 5.858333333333331e-09 4.385028330618144e-18 1.124366238620037e-04 2.810915596550093e-04 5.242943583351674e-04 1.124366238620037e-16
1407 5.862499999999998e-09 4.385028336474200e-18 1.124366240121590e-04 2.810915600303975e-04 5.242943591826376e-04 1.124366240121590e-16
1408 5.866666666666665e-09 4.385028342259572e-18 1.124366241605019e-04 2.810915604012547e-04 5.242943600264070e-04 1.124366241605018e-16
1409 5.870833333333331e-09 4.385028347991839e-18 1.124366243074831e-04 2.810915607687077e-04 5.242943608553736e-04 1.124366243074831e-16
1410 5.874999999999998e-09 4.385028353655643e-18 1.124366244527088e-04 2.810915611317720e-04 5.242943616732379e-04 1.124366244527088e-16
1411 5.879166666666665e-09 4.385028359262823e-18 1.124366245964826e-04 2.810915614912066e-04 5.242943624800000e-04 1.124366245964826e-16
1412 5.883333333333331e-09 4.385028364792659e-18 1.124366247382733e-04 2.810915618456833e-04 5.242943632904627e-04 1.124366247382733e-16
1413 5.887499999999998e-09 4.385028370271055e-18 1.124366248787450e-04 2.810915621968625e-04 5.242943640824219e-04 1.124366248787450e-16
1414 5.891666666666665e-09 4.385028375672290e-18 1.124366250172382e-04 2.810915625430955e-04 5.242943648743809e-04 1.124366250172382e-16
1415 5.895833333333332e-09 4.385028381033927e-18 1.124366251547161e-04 2.810915628867902e-04 5.242943656404348e-04 1.124366251547161e-16
1416 5.899999999999998e-09 4.385028386337092e-18 1.124366252906947e-04 2.810915632267367e-04 5.242943664249925e-04 1.124366252906947e-16
1417 5.904166666666665e-09 4.385028391559581e-18 1.124366254246046e-04 2.810915635615116e-04 5.242943671873455e-04 1.124366254246047e-16
1418 5.908333333333332e-09 4.385028396738957e-18 1.124366255574092e-04 2.810915638935229e-04 5.242943679274943e-04 1.124366255574092e-16
1419 5.912499999999998e-09 4.385028401834510e-18 1.124366256880644e-04 2.810915642201610e-04 5.242943686750445e-04 1.124366256880644e-16
1420 5.916666666666664e-09 4.385028406879364e-18 1.124366258174196e-04 2.810915645435490e-04 5.242943694003902e-04 1.124366258174196e-16
1421 5.920833333333331e-09 4.385028411869817e-18 1.124366259453799e-04 2.810915648634499e-04 5.242943701220351e-04 1.124366259453799e-16
1422 5.924999999999998e-09 4.385028416807717e-18 1.124366260719928e-04 2.810915651799819e-04 5.242943708325780e-04 1.124366260719927e-16
1423 5.929166666666664e-09 4.385028421692699e-18 1.124366261972487e-04 2.810915654931218e-04 5.242943715431205e-04 1.124366261972487e-16
1424 5.933333333333331e-09 4.385028426533087e-18 1.124366263213612e-04 2.810915658034030e-04 5.242943722388603e-04 1.124366263213612e-16
1425 5.937499999999998e-09 4.385028431314262e-18 1.124366264439555e-04 2.810915661098886e-04 5.242943729271986e-04 1.124366264439555e-16
1426 5.941666666666664e-09 4.385028436028084e-18 1.124366265648227e-04 2.810915664120567e-04 5.242943736229384e-04 1.124366265648227e-16
1427 5.945833333333331e-09 4.385028440695647e-18 1.124366266845038e-04 2.810915667112594e-04 5.242943743038752e-04 1.124366266845037e-16
1428 5.949999999999998e-09 4.385028445315285e-18 1.124366268029560e-04 2.810915670073901e-04 5.242943749663082e-04 1.124366268029560e-16
1429 5.954166666666665e-09 4.385028449874416e-18 1.124366269198568e-04 2.810915672996421e-04 5.242943756472451e-04 1.124366269198568e-16
1430 5.958333333333331e-09 4.385028454390062e-18 1.124366270356426e-04 2.810915675891066e-04 5.242943762911743e-04 1.124366270356426e-16
1431 5.962499999999998e-09 4.385028458861301e-18 1.124366271502898e-04 2.810915678757245e-04 5.242943769462059e-04 1.124366271502898e-16
1432 5.966666666666665e-09 4.385028463277027e-18 1.124366272635135e-04 2.810915681587838e-04 5.242943775790332e-04 1.124366272635135e-16
1433 5.970833333333331e-09 4.385028467642610e-18 1.124366273754515e-04 2.810915684386289e-04 5.242943782192618e-04 1.124366273754515e-16
1434 5.974999999999998e-09 4.385028471957121e-18 1.124366274860800e-04 2.810915687152001e-04 5.242943788446873e-04 1.124366274860801e-16
1435 5.979166666666665e-09 4.385028476227410e-18 1.124366275955746e-04 2.810915689889366e-04 5.242943794553100e-04 1.124366275955746e-16
1436 5.983333333333331e-09 4.385028480453474e-18 1.124366277039352e-04 2.810915692598381e-04 5.242943800733343e-04 1.124366277039352e-16
1437 5.987499999999998e-09 4.385028484610888e-18 1.124366278105356e-04 2.810915695263390e-04 5.242943806765554e-04 1.124366278105356e-16
1438 5.991666666666665e-09 4.385028488740549e-18 1.124366279164243e-04 2.810915697910609e-04 5.242943812834772e-04 1.124366279164243e-16
1439 5.995833333333332e-09 4.385028492812661e-18 1.124366280208375e-04 2.810915700520937e-04 5.242943818792970e-04 1.124366280208375e-16
1440 5.999999999999997e-09 4.385028496861274e-18 1.124366281246481e-04 2.810915703116202e-04 5.242943824714160e-04 1.124366281246481e-16
1441 6.004166666666664e-09 4.385028500835503e-18 1.124366282265514e-04 2.810915705663785e-04 5.242943830487320e-04 1.124366282265514e-16
1442 6.008333333333331e-09 4.385028504791228e-18 1.124366283279802e-04 2.810915708199505e-04 5.242943836186464e-04 1.124366283279802e-16
1443 6.012499999999998e-09 4.385028508663685e-18 1.124366284272740e-04 2.810915710681850e-04 5.242943841737579e-04 1.124366284272740e-16
1444 6.016666666666664e-09 4.385028512510238e-18 1.124366285259035e-04 2.810915713147589e-04 5.242943847362710e-04 1.124366285259035e-16
1445 6.020833333333331e-09 4.385028516341248e-18 1.124366286241346e-04 2.810915715603364e-04 5.242943852987839e-04 1.124366286241346e-16
1446 6.024999999999998e-09 4.385028520103239e-18 1.124366287205959e-04 2.810915718014897e-04 5.242943858390925e-04 1.124366287205959e-16
1447 6.029166666666664e-09 4.385028523832663e-18 1.124366288162221e-04 2.810915720405554e-04 5.242943863757002e-04 1.124366288162221e-16
1448 6.033333333333331e-09 4.385028527534331e-18 1.124366289111367e-04 2.810915722778418e-04 5.242943869049066e-04 1.124366289111367e-16
1449 6.037499999999998e-09 4.385028531176604e-18 1.124366290045283e-04 2.810915725113208e-04 5.242943874267115e-04 1.124366290045283e-16
1450 6.041666666666665e-09 4.385028534770580e-18 1.124366290966815e-04 2.810915727417039e-04 5.242943879596183e-04 1.124366290966816e-16
1451 6.045833333333331e-09 4.385028538337911e-18 1.124366291881516e-04 2.810915729703790e-04 5.242943884740218e-04 1.124366291881516e-16
1452 6.049999999999998e-09 4.385028541853988e-18 1.124366292783074e-04 2.810915731957685e-04 5.242943889958266e-04 1.124366292783074e-16
1453 6.054166666666665e-09 4.385028545343789e-18 1.124366293677895e-04 2.810915734194737e-04 5.242943895102299e-04 1.124366293677895e-16
1454 6.058333333333331e-09 4.385028548804539e-18 1.124366294565266e-04 2.810915736413166e-04 5.242943900172319e-04 1.124366294565266e-16
1455 6.062499999999998e-09 4.385028552203487e-18 1.124366295436792e-04 2.810915738591979e-04 5.242943905094307e-04 1.124366295436791e-16
1456 6.066666666666665e-09 4.385028555586706e-18 1.124366296304284e-04 2.810915740760709e-04 5.242943910016296e-04 1.124366296304284e-16
1457 6.070833333333331e-09 4.385028558906088e-18 1.124366297155407e-04 2.810915742888518e-04 5.242943914827261e-04 1.124366297155407e-16
1458 6.074999999999998e-09 4.385028562215662e-18 1.124366298004016e-04 2.810915745010040e-04 5.242943919675236e-04 1.124366298004016e-16
1459 6.079166666666665e-09 4.385028565472502e-18 1.124366298839103e-04 2.810915747097758e-04 5.242943924264157e-04 1.124366298839103e-16
1460 6.083333333333332e-09 4.385028568692704e-18 1.124366299664796e-04 2.810915749161990e-04 5.242943929001108e-04 1.124366299664796e-16
1461 6.087499999999998e-09 4.385028571869422e-18 1.124366300479339e-04 2.810915751198348e-04 5.242943933627039e-04 1.124366300479339e-16
1462 6.091666666666664e-09 4.385028575014870e-18 1.124366301285864e-04 2.810915753214661e-04 5.242943938215960e-04 1.124366301285864e-16
1463 6.095833333333331e-09 4.385028578119978e-18 1.124366302082046e-04 2.810915755205114e-04 5.242943942693859e-04 1.124366302082046e-16
1464 6.099999999999998e-09 4.385028581217130e-18 1.124366302876187e-04 2.810915757190468e-04 5.242943947134752e-04 1.124366302876187e-16
1465 6.104166666666664e-09 4.385028584268392e-18 1.124366303658562e-04 2.810915759146405e-04 5.242943951464621e-04 1.124366303658562e-16
1466 6.108333333333331e-09 4.385028587281537e-18 1.124366304431164e-04 2.810915761077909e-04 5.242943955868506e-04 1.124366304431164e-16
1467 6.112499999999998e-09 4.385028590247499e-18 1.124366305191666e-04 2.810915762979166e-04 5.242943960198376e-04 1.124366305191666e-16
1468 6.116666666666664e-09 4.385028593178858e-18 1.124366305943297e-04 2.810915764858243e-04 5.242943964528245e-04 1.124366305943297e-16
1469 6.120833333333331e-09 4.385028596069324e-18 1.124366306684442e-04 2.810915766711105e-04 5.242943968784100e-04 1.124366306684442e-16
1470 6.124999999999998e-09 4.385028598945357e-18 1.124366307421886e-04 2.810915768554716e-04 5.242943973002947e-04 1.124366307421886e-16
1471 6.129166666666664e-09 4.385028601783086e-18 1.124366308149509e-04 2.810915770373773e-04 5.242943976999750e-04 1.124366308149509e-16
1472 6.133333333333331e-09 4.385028604581219e-18 1.124366308866979e-04 2.810915772167449e-04 5.242943981144583e-04 1.124366308866979e-16
1473 6.137499999999998e-09 4.385028607337347e-18 1.124366309573679e-04 2.810915773934197e-04 5.242943985104379e-04 1.124366309573679e-16
1474 6.141666666666665e-09 4.385028610089405e-18 1.124366310279335e-04 2.810915775698337e-04 5.242943989138189e-04 1.124366310279335e-16
1475 6.145833333333331e-09 4.385028612813152e-18 1.124366310977731e-04 2.810915777444329e-04 5.242943992949954e-04 1.124366310977731e-16
1476 6.149999999999998e-09 4.385028615497487e-18 1.124366311666022e-04 2.810915779165056e-04 5.242943996909749e-04 1.124366311666022e-16
1477 6.154166666666665e-09 4.385028618155545e-18 1.124366312347576e-04 2.810915780868939e-04 5.242944000758522e-04 1.124366312347576e-16
1478 6.158333333333331e-09 4.385028620778263e-18 1.124366313020068e-04 2.810915782550169e-04 5.242944004533282e-04 1.124366313020068e-16
1479 6.162499999999998e-09 4.385028623366747e-18 1.124366313683781e-04 2.810915784209453e-04 5.242944008419062e-04 1.124366313683781e-16
1480 6.166666666666665e-09 4.385028625934693e-18 1.124366314342229e-04 2.810915785855573e-04 5.242944012119805e-04 1.124366314342229e-16
1481 6.170833333333332e-09 4.385028628463966e-18 1.124366314990760e-04 2.810915787476901e-04 5.242944015746534e-04 1.124366314990761e-16
1482 6.174999999999998e-09 4.385028630956232e-18 1.124366315629803e-04 2.810915789074508e-04 5.242944019373262e-04 1.124366315629803e-16
1483 6.179166666666664e-09 4.385028633437950e-18 1.124366316266141e-04 2.810915790665353e-04 5.242944022888969e-04 1.124366316266141e-16
1484 6.183333333333331e-09 4.385028635906162e-18 1.124366316899016e-04 2.810915792247540e-04 5.242944026441684e-04 1.124366316899016e-16
1485 6.187499999999998e-09 4.385028638342176e-18 1.124366317523635e-04 2.810915793809087e-04 5.242944029957389e-04 1.124366317523635e-16
1486 6.191666666666664e-09 4.385028640748954e-18 1.124366318140758e-04 2.810915795351894e-04 5.242944033510103e-04 1.124366318140758e-16
1487 6.195833333333331e-09 4.385028643114099e-18 1.124366318747205e-04 2.810915796868013e-04 5.242944036988801e-04 1.124366318747205e-16
1488 6.199999999999998e-09 4.385028645469808e-18 1.124366319351233e-04 2.810915798378082e-04 5.242944040356476e-04 1.124366319351233e-16
1489 6.204166666666664e-09 4.385028647813488e-18 1.124366319952176e-04 2.810915799880441e-04 5.242944043798168e-04 1.124366319952176e-16
1490 6.208333333333331e-09 4.385028650126822e-18 1.124366320545339e-04 2.810915801363348e-04 5.242944047165846e-04 1.124366320545339e-16
1491 6.212499999999998e-09 4.385028652406296e-18 1.124366321129820e-04 2.810915802824549e-04 5.242944050570530e-04 1.124366321129820e-16
1492 6.216666666666664e-09 4.385028654666524e-18 1.124366321709365e-04 2.810915804273414e-04 5.242944053827184e-04 1.124366321709365e-16
1493 6.220833333333331e-09 4.385028656882345e-18 1.124366322277524e-04 2.810915805693811e-04 5.242944057157853e-04 1.124366322277524e-16
1494 6.224999999999998e-09 4.385028659076331e-18 1.124366322840085e-04 2.810915807100212e-04 5.242944060340492e-04 1.124366322840085e-16
1495 6.229166666666665e-09 4.385028661240340e-18 1.124366323394959e-04 2.810915808487398e-04 5.242944063523131e-04 1.124366323394959e-16
1496 6.233333333333331e-09 4.385028663378075e-18 1.124366323943096e-04 2.810915809857741e-04 5.242944066631756e-04 1.124366323943096e-16
1497 6.237499999999998e-09 4.385028665491199e-18 1.124366324484923e-04 2.810915811212307e-04 5.242944069629358e-04 1.124366324484923e-16
1498 6.241666666666665e-09 4.385028667594147e-18 1.124366325024140e-04 2.810915812560351e-04 5.242944072774990e-04 1.124366325024141e-16
1499 6.245833333333331e-09 4.385028669660457e-18 1.124366325553963e-04 2.810915813884909e-04 5.242944075809599e-04 1.124366325553963e-16
1500 6.249999999999998e-09 4.385028671712519e-18 1.124366326080133e-04 2.810915815200333e-04 5.242944078770194e-04 1.124366326080133e-16
1501 6.254166666666665e-09 4.385028673738676e-18 1.124366326599660e-04 2.810915816499152e-04 5.242944081545752e-04 1.124366326599661e-16
1502 6.258333333333331e-09 4.385028675751511e-18 1.124366327115772e-04 2.810915817789430e-04 5.242944084395325e-04 1.124366327115772e-16
1503 6.262499999999998e-09 4.385028677732333e-18 1.124366327623675e-04 2.810915819059188e-04 5.242944087318912e-04 1.124366327623675e-16
1504 6.266666666666665e-09 4.385028679692802e-18 1.124366328126360e-04 2.810915820315899e-04 5.242944090242498e-04 1.124366328126360e-16
1505 6.270833333333331e-09 4.385028681629957e-18 1.124366328623066e-04 2.810915821557665e-04 5.242944092981050e-04 1.124366328623066e-16
1506 6.274999999999997e-09 4.385028683547127e-18 1.124366329114648e-04 2.810915822786620e-04 5.242944095756607e-04 1.124366329114648e-16
1507 6.279166666666664e-09 4.385028685471698e-18 1.124366329608128e-04 2.810915824020320e-04 5.242944098458150e-04 1.124366329608128e-16
1508 6.283333333333331e-09 4.385028687349641e-18 1.124366330089652e-04 2.810915825224129e-04 5.242944101270714e-04 1.124366330089652e-16
1509 6.287499999999998e-09 4.385028689218701e-18 1.124366330568898e-04 2.810915826422244e-04 5.242944103935250e-04 1.124366330568898e-16
1510 6.291666666666664e-09 4.385028691043352e-18 1.124366331036757e-04 2.810915827591893e-04 5.242944106673800e-04 1.124366331036757e-16
1511 6.295833333333331e-09 4.385028692865968e-18 1.124366331504094e-04 2.810915828760236e-04 5.242944109375342e-04 1.124366331504095e-16
1512 6.299999999999998e-09 4.385028694658239e-18 1.124366331963651e-04 2.810915829909128e-04 5.242944112002871e-04 1.124366331963651e-16
1513 6.304166666666664e-09 4.385028696420902e-18 1.124366332415616e-04 2.810915831039040e-04 5.242944114593392e-04 1.124366332415616e-16
1514 6.308333333333331e-09 4.385028698184862e-18 1.124366332867913e-04 2.810915832169784e-04 5.242944117072889e-04 1.124366332867914e-16
1515 6.312499999999998e-09 4.385028699895715e-18 1.124366333306594e-04 2.810915833266485e-04 5.242944119552386e-04 1.124366333306594e-16
1516 6.316666666666664e-09 4.385028701603423e-18 1.124366333744468e-04 2.810915834361169e-04 5.242944122105899e-04 1.124366333744467e-16
