# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
201 5.234374999999998e-11 6.387622901090160e-19 1.637852025920554e-05 4.094630064801385e-05 5.271660989283953e-05 1.637852025920554e-17
202 5.260416666666665e-11 6.414528549451749e-19 1.644750910115833e-05 4.111877275289583e-05 5.297636855186649e-05 1.644750910115833e-17
203 5.286458333333332e-11 6.441401901198883e-19 1.651641513127919e-05 4.129103782819797e-05 5.323610876638825e-05 1.651641513127919e-17
204 5.312499999999998e-11 6.468243052848797e-19 1.658523859704820e-05 4.146309649262050e-05 5.349583018113347e-05 1.658523859704820e-17
205 5.338541666666665e-11 6.495052103049436e-19 1.665397975140881e-05 4.163494937852203e-05 5.375553258886049e-05 1.665397975140881e-17
206 5.364583333333332e-11 6.521829145131695e-19 1.672263883367101e-05 4.180659708417754e-05 5.401521550107121e-05 1.672263883367102e-17
207 5.390624999999998e-11 6.548574272003666e-19 1.679121608206068e-05 4.197804020515171e-05 5.427487862170615e-05 1.679121608206068e-17
208 5.416666666666665e-11 6.575287577494920e-19 1.685971173716646e-05 4.214927934291616e-05 5.453452165470582e-05 1.685971173716646e-17
209 5.442708333333332e-11 6.601969153904777e-19 1.692812603565327e-05 4.232031508913319e-05 5.479414409676913e-05 1.692812603565327e-17
210 5.468749999999998e-11 6.628619093864229e-19 1.699645921503648e-05 4.249114803759122e-05 5.505374569624550e-05 1.699645921503649e-17
211 5.494791666666665e-11 6.655237487862004e-19 1.706471150733847e-05 4.266177876834618e-05 5.531332618668146e-05 1.706471150733847e-17
212 5.520833333333331e-11 6.681824427031686e-19 1.713288314623510e-05 4.283220786558774e-05 5.557288506477587e-05 1.713288314623509e-17
213 5.546874999999998e-11 6.708380001213445e-19 1.720097436208576e-05 4.300243590521440e-05 5.583242203446925e-05 1.720097436208576e-17
214 5.572916666666665e-11 6.734904300311756e-19 1.726898538541476e-05 4.317246346353690e-05 5.609193678489917e-05 1.726898538541476e-17
215 5.598958333333331e-11 6.761397411786288e-19 1.733691644047766e-05 4.334229110119415e-05 5.635142884237047e-05 1.733691644047766e-17
216 5.624999999999998e-11 6.787859424551562e-19 1.740476775526042e-05 4.351191938815104e-05 5.661089788121772e-05 1.740476775526042e-17
217 5.651041666666665e-11 6.814290426298084e-19 1.747253955461047e-05 4.368134888652619e-05 5.687034364979038e-05 1.747253955461048e-17
218 5.677083333333331e-11 6.840690504472108e-19 1.754023206274900e-05 4.385058015687249e-05 5.712976570399922e-05 1.754023206274900e-17
219 5.703124999999998e-11 6.867059745507270e-19 1.760784550130069e-05 4.401961375325173e-05 5.738916370337588e-05 1.760784550130069e-17
220 5.729166666666665e-11 6.893398235250179e-19 1.767538009038508e-05 4.418845022596269e-05 5.764853726304302e-05 1.767538009038508e-17
221 5.755208333333331e-11 6.919706059174131e-19 1.774283604916444e-05 4.435709012291110e-05 5.790788613135007e-05 1.774283604916444e-17
222 5.781249999999998e-11 6.945983301901247e-19 1.781021359461858e-05 4.452553398654646e-05 5.816720981979893e-05 1.781021359461858e-17
223 5.807291666666664e-11 6.972230047492990e-19 1.787751294228972e-05 4.469378235572430e-05 5.842650797311824e-05 1.787751294228972e-17
224 5.833333333333331e-11 6.998446379387711e-19 1.794473430612234e-05 4.486183576530584e-05 5.868578032485447e-05 1.794473430612234e-17
225 5.859374999999998e-11 7.024632381151895e-19 1.801187790038947e-05 4.502969475097369e-05 5.894502638650944e-05 1.801187790038947e-17
226 5.885416666666665e-11 7.050788135487905e-19 1.807894393714848e-05 4.519735984287119e-05 5.920424575840292e-05 1.807894393714848e-17
227 5.911458333333331e-11 7.076913723904615e-19 1.814593262539645e-05 4.536483156349113e-05 5.946343817408137e-05 1.814593262539645e-17
228 5.937499999999998e-11 7.103009227716149e-19 1.821284417363115e-05 4.553211043407789e-05 5.972260329307637e-05 1.821284417363115e-17
229 5.963541666666664e-11 7.129074727983127e-19 1.827967878970033e-05 4.569919697425082e-05 5.998174056767791e-05 1.827967878970033e-17
230 5.989583333333331e-11 7.155110304772057e-19 1.834643667890271e-05 4.586609169725678e-05 6.024084976103842e-05 1.834643667890271e-17
231 6.015624999999998e-11 7.181116038064330e-19 1.841311804631880e-05 4.603279511579700e-05 6.049993053268950e-05 1.841311804631880e-17
232 6.041666666666664e-11 7.207092006510924e-19 1.847972309361776e-05 4.619930773404439e-05 6.075898232011816e-05 1.847972309361776e-17
233 6.067708333333331e-11 7.233038289400727e-19 1.854625202410443e-05 4.636563006026108e-05 6.101800484206789e-05 1.854625202410443e-17
234 6.093749999999998e-11 7.258954963546371e-19 1.861270503473429e-05 4.653176258683572e-05 6.127699777287324e-05 1.861270503473429e-17
235 6.119791666666665e-11 7.284842108275139e-19 1.867908232891061e-05 4.669770582227654e-05 6.153596060923316e-05 1.867908232891061e-17
236 6.145833333333331e-11 7.310699800315470e-19 1.874538410337300e-05 4.686346025843250e-05 6.179489309949709e-05 1.874538410337300e-17
237 6.171874999999998e-11 7.336528116935650e-19 1.881161055624526e-05 4.702902639061314e-05 6.205379479957577e-05 1.881161055624526e-17
238 6.197916666666664e-11 7.362327134653637e-19 1.887776188372728e-05 4.719440470931819e-05 6.231266528018302e-05 1.887776188372728e-17
239 6.223958333333331e-11 7.388096928771695e-19 1.894383827890178e-05 4.735959569725446e-05 6.257150428966825e-05 1.894383827890178e-17
240 6.249999999999998e-11 7.413837574721615e-19 1.900983993518363e-05 4.752459983795908e-05 6.283031132473038e-05 1.900983993518363e-17
241 6.276041666666665e-11 7.439549147950913e-19 1.907576704602798e-05 4.768941761506996e-05 6.308908611891588e-05 1.907576704602799e-17
242 6.302083333333332e-11 7.465231722566056e-19 1.914161980145143e-05 4.785404950362857e-05 6.334782833175632e-05 1.914161980145143e-17
243 6.328124999999997e-11 7.490885374786624e-19 1.920739839688878e-05 4.801849599222196e-05 6.360653747475364e-05 1.920739839688878e-17
244 6.354166666666664e-11 7.516510176735486e-19 1.927310301727048e-05 4.818275754317620e-05 6.386521322224237e-05 1.927310301727048e-17
245 6.380208333333331e-11 7.542106200812596e-19 1.933873384823743e-05 4.834683462059357e-05 6.412385502651249e-05 1.933873384823743e-17
246 6.406249999999998e-11 7.567673520295447e-19 1.940429107768063e-05 4.851072769420159e-05 6.438246265071641e-05 1.940429107768063e-17
247 6.432291666666665e-11 7.593212206929429e-19 1.946977488956264e-05 4.867443722390660e-05 6.464103565076495e-05 1.946977488956264e-17
248 6.458333333333332e-11 7.618722333109410e-19 1.953518546951131e-05 4.883796367377827e-05 6.489957362697782e-05 1.953518546951131e-17
249 6.484374999999997e-11 7.644203968691083e-19 1.960052299664380e-05 4.900130749160951e-05 6.515807625368955e-05 1.960052299664381e-17
250 6.510416666666664e-11 7.669657185226474e-19 1.966578765442686e-05 4.916446913606715e-05 6.541654302759911e-05 1.966578765442686e-17
251 6.536458333333331e-11 7.695082052058724e-19 1.973097962066340e-05 4.932744905165849e-05 6.567497357863210e-05 1.973097962066339e-17
252 6.562499999999998e-11 7.720478639303969e-19 1.979609907513838e-05 4.949024768784596e-05 6.593336758112310e-05 1.979609907513839e-17
253 6.588541666666665e-11 7.745847016820680e-19 1.986114619697610e-05 4.965286549244027e-05 6.619172463539187e-05 1.986114619697610e-17
254 6.614583333333331e-11 7.771187253912213e-19 1.992612116387747e-05 4.981530290969368e-05 6.645004438616701e-05 1.992612116387748e-17
255 6.640624999999997e-11 7.796499419538226e-19 1.999102415266212e-05 4.997756038165530e-05 6.670832638935930e-05 1.999102415266212e-17
256 6.666666666666664e-11 7.821783582008427e-19 2.005585533848315e-05 5.013963834620787e-05 6.696657027489443e-05 2.005585533848315e-17
257 6.692708333333331e-11 7.847039809216653e-19 2.012061489542732e-05 5.030153723856829e-05 6.722477570230396e-05 2.012061489542732e-17
258 6.718749999999998e-11 7.872268168636246e-19 2.018530299650320e-05 5.046325749125799e-05 6.748294221269577e-05 2.018530299650320e-17
259 6.744791666666664e-11 7.897468728231359e-19 2.024991981597785e-05 5.062479953994462e-05 6.774106943599546e-05 2.024991981597785e-17
260 6.770833333333331e-11 7.922641554700029e-19 2.031446552487187e-05 5.078616381217968e-05 6.799915701693167e-05 2.031446552487187e-17
261 6.796874999999998e-11 7.947786714186107e-19 2.037894029278489e-05 5.094735073196224e-05 6.825720455582415e-05 2.037894029278489e-17
262 6.822916666666664e-11 7.972904272896816e-19 2.044334428947902e-05 5.110836072369754e-05 6.851521159378067e-05 2.044334428947902e-17
263 6.848958333333331e-11 7.997994296187283e-19 2.050767768253150e-05 5.126919420632875e-05 6.877317781993883e-05 2.050767768253150e-17
264 6.874999999999997e-11 8.023056849241016e-19 2.057194063907953e-05 5.142985159769883e-05 6.903110289383019e-05 2.057194063907953e-17
265 6.901041666666664e-11 8.048091996947777e-19 2.063613332550712e-05 5.159033331376781e-05 6.928898623813881e-05 2.063613332550712e-17
266 6.927083333333331e-11 8.073099804122386e-19 2.070025590800612e-05 5.175063977001530e-05 6.954682764562304e-05 2.070025590800612e-17
267 6.953124999999998e-11 8.098080335104114e-19 2.076430855154901e-05 5.191077137887253e-05 6.980462659817880e-05 2.076430855154901e-17
268 6.979166666666665e-11 8.123033652642309e-19 2.082829141703156e-05 5.207072854257891e-05 7.006238281454961e-05 2.082829141703156e-17
269 7.005208333333331e-11 8.147959821004076e-19 2.089220466924122e-05 5.223051167310306e-05 7.032009583584328e-05 2.089220466924122e-17
270 7.031249999999997e-11 8.172858903129813e-19 2.095604846956362e-05 5.239012117390907e-05 7.057776532159140e-05 2.095604846956362e-17
271 7.057291666666664e-11 8.197730961730927e-19 2.101982297879725e-05 5.254955744699313e-05 7.083539090171967e-05 2.101982297879725e-17
272 7.083333333333331e-11 8.222576059266718e-19 2.108352835709415e-05 5.270882089273538e-05 7.109297208772989e-05 2.108352835709415e-17
273 7.109374999999998e-11 8.247394258140042e-19 2.114716476446165e-05 5.286791191115412e-05 7.135050858356263e-05 2.114716476446165e-17
274 7.135416666666665e-11 8.272185619819790e-19 2.121073235851228e-05 5.302683089628071e-05 7.160800000434059e-05 2.121073235851228e-17
275 7.161458333333330e-11 8.296950206934101e-19 2.127423129983103e-05 5.318557824957757e-05 7.186544609841320e-05 2.127423129983103e-17
276 7.187499999999997e-11 8.321688081067051e-19 2.133766174632577e-05 5.334415436581443e-05 7.212284625885851e-05 2.133766174632577e-17
277 7.213541666666664e-11 8.346399301982403e-19 2.140102385123693e-05 5.350255962809234e-05 7.238020023402601e-05 2.140102385123693e-17
278 7.239583333333331e-11 8.371083930000426e-19 2.146431776923186e-05 5.366079442307966e-05 7.263750753541756e-05 2.146431776923186e-17
279 7.265624999999998e-11 8.395742025427973e-19 2.152754365494352e-05 5.381885913735881e-05 7.289476786697366e-05 2.152754365494352e-17
280 7.291666666666665e-11 8.420373647870142e-19 2.159070166120550e-05 5.397675415301374e-05 7.315198079940813e-05 2.159070166120549e-17
281 7.317708333333330e-11 8.444978856739593e-19 2.165379194035793e-05 5.413447985089484e-05 7.340914591823763e-05 2.165379194035793e-17
282 7.343749999999997e-11 8.469557711210289e-19 2.171681464412895e-05 5.429203661032237e-05 7.366626294220574e-05 2.171681464412895e-17
283 7.369791666666664e-11 8.494110268948137e-19 2.177976992037984e-05 5.444942480094960e-05 7.392333127919347e-05 2.177976992037984e-17
284 7.395833333333331e-11 8.518636588787094e-19 2.184265791996691e-05 5.460664479991728e-05 7.418035073676217e-05 2.184265791996691e-17
285 7.421874999999998e-11 8.543136729066143e-19 2.190547879247729e-05 5.476369698119323e-05 7.443732082641370e-05 2.190547879247729e-17
286 7.447916666666664e-11 8.567610747905458e-19 2.196823268693707e-05 5.492058171734269e-05 7.469424128169453e-05 2.196823268693707e-17
287 7.473958333333330e-11 8.592058702550915e-19 2.203091975013055e-05 5.507729937532639e-05 7.495111167331845e-05 2.203091975013055e-17
288 7.499999999999997e-11 8.616480650452856e-19 2.209354012936630e-05 5.523385032341575e-05 7.520793161640814e-05 2.209354012936630e-17
289 7.526041666666664e-11 8.640876649493216e-19 2.215609397305953e-05 5.539023493264883e-05 7.546470074088923e-05 2.215609397305953e-17
290 7.552083333333331e-11 8.665246756195304e-19 2.221858142614180e-05 5.554645356535452e-05 7.572141863227849e-05 2.221858142614180e-17
291 7.578124999999997e-11 8.689591026585596e-19 2.228100263227076e-05 5.570250658067691e-05 7.597808505372831e-05 2.228100263227076e-17
292 7.604166666666664e-11 8.713909516864049e-19 2.234335773554885e-05 5.585839433887212e-05 7.623469948713467e-05 2.234335773554885e-17
293 7.630208333333331e-11 8.738202282524232e-19 2.240564687826726e-05 5.601411719566816e-05 7.649126157722613e-05 2.240564687826726e-17
294 7.656249999999997e-11 8.762469379540816e-19 2.246787020395081e-05 5.616967550987704e-05 7.674777090951948e-05 2.246787020395081e-17
295 7.682291666666664e-11 8.786710862861051e-19 2.253002785348988e-05 5.632506963372470e-05 7.700422729157602e-05 2.253002785348988e-17
296 7.708333333333330e-11 8.810926787744899e-19 2.259211996857666e-05 5.648029992144167e-05 7.726063020529172e-05 2.259211996857667e-17
297 7.734374999999997e-11 8.835117208777864e-19 2.265414668917401e-05 5.663536672293503e-05 7.751697925098627e-05 2.265414668917401e-17
298 7.760416666666664e-11 8.859282179438004e-19 2.271610815240514e-05 5.679027038101286e-05 7.777327408819122e-05 2.271610815240514e-17
299 7.786458333333331e-11 8.883421754456070e-19 2.277800449860531e-05 5.694501124651328e-05 7.802951430242338e-05 2.277800449860531e-17
300 7.812499999999998e-11 8.907535988115033e-19 2.283983586696163e-05 5.709958966740407e-05 7.828569967163815e-05 2.283983586696163e-17
301 7.838541666666664e-11 8.931624933700049e-19 2.290160239410269e-05 5.725400598525673e-05 7.854182973694329e-05 2.290160239410269e-17
302 7.864583333333330e-11 8.955688644732651e-19 2.296330421726321e-05 5.740826054315802e-05 7.879790411346154e-05 2.296330421726321e-17
303 7.890624999999997e-11 8.979727173718066e-19 2.302494147107197e-05 5.756235367767992e-05 7.905392247552745e-05 2.302494147107196e-17
304 7.916666666666664e-11 9.003740574042292e-19 2.308651429241613e-05 5.771628573104034e-05 7.930988449747560e-05 2.308651429241613e-17
305 7.942708333333331e-11 9.027728899686687e-19 2.314802281970946e-05 5.787005704927364e-05 7.956578991285244e-05 2.314802281970946e-17
306 7.968749999999998e-11 9.051692202665658e-19 2.320946718632220e-05 5.802366796580551e-05 7.982163818875098e-05 2.320946718632220e-17
307 7.994791666666663e-11 9.075630533924107e-19 2.327084752288232e-05 5.817711880720582e-05 8.007742895509682e-05 2.327084752288233e-17
308 8.020833333333330e-11 9.099543946155527e-19 2.333216396450135e-05 5.833040991125338e-05 8.033316193063351e-05 2.333216396450135e-17
309 8.046874999999997e-11 9.123432490592089e-19 2.339341664254382e-05 5.848354160635955e-05 8.058883670087774e-05 2.339341664254382e-17
310 8.072916666666664e-11 9.147296218263802e-19 2.345460568785590e-05 5.863651421963977e-05 8.084445283654332e-05 2.345460568785590e-17
311 8.098958333333331e-11 9.171135179953656e-19 2.351573123065040e-05 5.878932807662601e-05 8.110001011558559e-05 2.351573123065040e-17
312 8.124999999999998e-11 9.194949426120828e-19 2.357679340030982e-05 5.894198350077454e-05 8.135550806430946e-05 2.357679340030982e-17
313 8.151041666666663e-11 9.218739007403512e-19 2.363779232667567e-05 5.909448081668918e-05 8.161094628303458e-05 2.363779232667567e-17
314 8.177083333333330e-11 9.242503974362656e-19 2.369872813939143e-05 5.924682034847857e-05 8.186632462373126e-05 2.369872813939143e-17
315 8.203124999999997e-11 9.266244376877339e-19 2.375960096635215e-05 5.939900241588039e-05 8.212164253868943e-05 2.375960096635215e-17
316 8.229166666666664e-11 9.289960264871515e-19 2.382041093556799e-05 5.955102733891997e-05 8.237689977625859e-05 2.382041093556799e-17
317 8.255208333333331e-11 9.313651688053109e-19 2.388115817449515e-05 5.970289543623789e-05 8.263209595156136e-05 2.388115817449515e-17
318 8.281249999999997e-11 9.337318695975072e-19 2.394184281019249e-05 5.985460702548124e-05 8.288723082775019e-05 2.394184281019249e-17
319 8.307291666666664e-11 9.360961337267489e-19 2.400246496735253e-05 6.000616241838134e-05 8.314230394593293e-05 2.400246496735254e-17
320 8.333333333333330e-11 9.384579660918025e-19 2.406302477158468e-05 6.015756192896171e-05 8.339731490642926e-05 2.406302477158468e-17
321 8.359374999999997e-11 9.408173715645116e-19 2.412352234780799e-05 6.030880586951998e-05 8.365226344278567e-05 2.412352234780799e-17
322 8.385416666666664e-11 9.431743550135279e-19 2.418395782085969e-05 6.045989455214923e-05 8.390714918492779e-05 2.418395782085969e-17
323 8.411458333333330e-11 9.455289212834483e-19 2.424433131496022e-05 6.061082828740054e-05 8.416197182199322e-05 2.424433131496022e-17
324 8.437499999999997e-11 9.478810751357884e-19 2.430464295219970e-05 6.076160738049927e-05 8.441673095430162e-05 2.430464295219971e-17
325 8.463541666666664e-11 9.502308213498729e-19 2.436489285512495e-05 6.091223213781237e-05 8.467142615256677e-05 2.436489285512495e-17
326 8.489583333333331e-11 9.525781646503950e-19 2.442508114488193e-05 6.106270286220482e-05 8.492605715033517e-05 2.442508114488193e-17
327 8.515624999999997e-11 9.549231097046396e-19 2.448520794114461e-05 6.121301985286153e-05 8.518062366635026e-05 2.448520794114461e-17
328 8.541666666666663e-11 9.572656613006748e-19 2.454527336668397e-05 6.136318341670994e-05 8.543512541935559e-05 2.454527336668397e-17
329 8.567708333333330e-11 9.596058241597238e-19 2.460527754255702e-05 6.151319385639256e-05 8.568956187644413e-05 2.460527754255702e-17
330 8.593749999999997e-11 9.619436029399126e-19 2.466522058820289e-05 6.166305147050723e-05 8.594393287478309e-05 2.466522058820289e-17
331 8.619791666666664e-11 9.642790022714728e-19 2.472510262234546e-05 6.181275655586365e-05 8.619823798508631e-05 2.472510262234546e-17
